title,genre,budget,revenue,roi,success,popularity,runtime,vote_average,has_missing,is_duplicate_title,invalid_budget_flag,invalid_revenue_flag,budget_outlier_flag,revenue_outlier_flag,popularity_outlier_flag,runtime_outlier_flag,vote_average_outlier_flag
Movie 1046,Horror,188268645,452742234,1.4047670497655094,1,59.332246820437696,110,4.016378997789471,False,False,False,False,False,False,False,False,False
Movie 1047,Animation,159230518,456451967,1.8666110789139052,1,45.97356128219243,148,6.724912821035351,False,False,False,False,False,False,False,False,False
Movie 1048,Adventure,191221730,258038822,0.349422066205551,1,45.70499307395193,167,7.313944541119398,False,False,False,False,False,False,False,False,False
Movie 1049,Romance,157200541,281876047,0.7930984537769498,1,93.75585850938276,112,6.417127672092196,False,False,False,False,False,False,False,False,False
Movie 1050,Romance,190834334,276189893,0.447275693062654,1,98.41911991363388,151,7.430107662727169,False,False,False,False,False,False,False,False,False
Movie 1051,Horror,165185668,85363984,-0.48322402885460985,0,79.8519545436285,167,3.849127214699761,False,False,False,False,False,False,False,False,False
Movie 1052,Adventure,78822269,115449894,0.464686255098797,1,75.9190509344459,129,8.294821169658814,False,False,False,False,False,False,False,False,False
Movie 1053,Drama,119227179,295600022,1.4793006467090863,1,68.37525801613104,163,6.494373050451019,False,False,False,False,False,False,False,False,False
Movie 1054,Adventure,144959985,288466326,0.9899721016113516,1,17.441410381017857,95,3.761063561355583,False,False,False,False,False,False,False,False,False
Movie 1055,Drama,187261879,141036244,-0.24685021450628508,0,6.851476266689798,155,5.77155122523441,False,False,False,False,False,False,False,False,False
Movie 1056,Romance,4609736,12067591,1.6178486143241175,1,69.38190519621304,156,8.068750427195468,False,False,False,False,False,False,False,False,False
Movie 1057,Unknown,76169697,139216373,0.8277133621786628,1,73.14983600340102,118,8.385373160718961,False,False,False,False,False,False,False,False,False
Movie 1058,Drama,19161634,49902804,1.6043083799638382,1,5.65032611871584,168,4.587897029992569,False,False,False,False,False,False,False,False,False
Movie 1059,Action,18163810,35429488,0.9505537659775124,1,92.87712327265596,125,7.267594948262719,False,False,False,False,False,False,False,False,False
Movie 1060,Adventure,147443583,280027965,0.8992211075065912,1,10.022923305023076,175,3.59991148490266,False,False,False,False,False,False,False,False,False
Movie 1061,Comedy,52424149,40007382,-0.2368520469450062,0,29.30415284334904,167,3.201275228472947,False,False,False,False,False,False,False,False,False
Movie 1062,Comedy,126966143,116605621,-0.08160066735271308,0,67.56659146707175,126,6.3623937229196565,False,False,False,False,False,False,False,False,False
Movie 1063,Horror,136353692,399524927,1.9300631404978752,1,17.817386846043156,123,7.168965475968755,False,False,False,False,False,False,False,False,False
Movie 1064,Unknown,64446855,69036558,0.07121686543121461,1,6.486172955782199,88,7.774720387059012,False,False,False,False,False,False,False,False,False
Movie 1065,Drama,67318090,198159569,1.9436302931351737,1,33.78350242725083,166,5.041297430732008,False,False,False,False,False,False,False,False,False
Movie 1066,Horror,195421608,357578895,0.8297817659959077,1,76.83118591066273,129,3.039152462573322,False,False,False,False,False,False,False,False,False
Movie 1067,Action,3155748,2649164,-0.16052739318855624,0,41.95418921954077,156,5.877115422668123,False,False,False,False,False,False,False,False,False
Movie 1068,Action,61676365,46149679,-0.25174450537089854,0,65.644319268886,139,3.0951212722414017,False,False,False,False,False,False,False,False,False
Movie 1069,Unknown,167026013,170727338,0.02216017094295366,1,58.382290625585526,175,3.5519070640248,False,False,False,False,False,False,False,False,False
Movie 1070,Comedy,55256930,155498157,1.814093309201217,1,3.1996297205324606,94,4.96013413519049,False,False,False,False,False,False,False,False,False
Movie 1071,Animation,169645332,260469296,0.5353755563400943,1,98.86545871752496,115,5.623032297361063,False,False,False,False,False,False,False,False,False
Movie 1072,Animation,9910852,14753152,0.4885856432928269,1,5.101380793119388,142,4.676816647377891,False,False,False,False,False,False,False,False,False
Movie 1073,Science Fiction,173645754,222790220,0.28301565035676024,1,96.81247102720002,148,6.491191599028247,False,False,False,False,False,False,False,False,False
Movie 1074,Action,38617741,33506861,-0.13234539016665942,0,55.43655365807542,165,3.332098735308571,False,False,False,False,False,False,False,False,False
Movie 1075,Drama,100065241,172074989,0.719627987504672,1,96.3527436794416,159,3.867478261437508,False,False,False,False,False,False,False,False,False
Movie 1076,Drama,142158973,117298134,-0.17488054728701508,0,12.36060634196971,120,7.171550404532601,False,False,False,False,False,False,False,False,False
Movie 1077,Animation,199987907,517708813,1.5887005907812215,1,49.55044339936581,153,3.8528451215875066,False,False,False,False,False,False,False,False,False
Movie 1078,Comedy,16876696,24066041,0.42599244544074266,1,17.780905094739804,103,6.838651209422535,False,False,False,False,False,False,False,False,False
Movie 1079,Horror,10451244,15018530,0.43700883837369026,1,6.046512825221798,161,3.3281077245201933,False,False,False,False,False,False,False,False,False
Movie 1080,Animation,111838825,188450217,0.6850160666476959,1,62.13538239116885,128,5.444293674714842,False,False,False,False,False,False,False,False,False
Movie 1081,Horror,75926168,122265372,0.6103192775381473,1,21.57055867520745,97,4.064456820727094,False,False,False,False,False,False,False,False,False
Movie 1082,Adventure,18606951,55581659,1.9871449115978217,1,59.18200481046705,86,3.657817695211119,False,False,False,False,False,False,False,False,False
Movie 1083,Animation,63056263,117502370,0.8634528024599237,1,12.124083712949576,83,6.402196701007365,False,False,False,False,False,False,False,False,False
Movie 1084,Thriller,8021862,5779785,-0.27949583276301687,0,33.86666067183757,169,8.57001463203373,False,False,False,False,False,False,False,False,False
Movie 1085,Unknown,113882279,229722576,1.017193351039278,1,78.38162324727146,148,3.328722287541293,False,False,False,False,False,False,False,False,False
Movie 1086,Comedy,9351245,8219377,-0.12103928407393882,0,44.268100662376575,139,5.5293254893082056,False,False,False,False,False,False,False,False,False
Movie 1087,Comedy,106945887,61744578,-0.42265588951541444,0,63.1467960748363,134,7.245212626472663,False,False,False,False,False,False,False,False,False
Movie 1088,Adventure,109146354,319455593,1.926855376222645,1,65.09833613380906,95,5.776126990126962,False,False,False,False,False,False,False,False,False
Movie 1089,Animation,171858336,418276934,1.4338472240299127,1,84.53174935474206,178,7.838975676631471,False,False,False,False,False,False,False,False,False
Movie 1090,Romance,6345854,18721998,1.950272414083274,1,33.16735664625749,169,4.07787189518479,False,False,False,False,False,False,False,False,False
Movie 1091,Drama,12683982,21495495,0.6946961135706436,1,69.04226069566924,161,8.757565230166442,False,False,False,False,False,False,False,False,False
Movie 1092,Horror,65365536,119661015,0.8306438273526894,1,96.1999648975704,108,5.310975766635243,False,False,False,False,False,False,False,False,False
Movie 1093,Action,193039576,177759024,-0.07915761273740055,0,73.29409010142894,102,5.049417797665651,False,False,False,False,False,False,False,False,False
Movie 1094,Drama,185092816,206798385,0.11726856540990764,1,49.49717719505671,93,8.247634767018996,False,False,False,False,False,False,False,False,False
Movie 1095,Thriller,106546976,276635695,1.5963730308028639,1,63.44102700470099,158,6.383202191350599,False,False,False,False,False,False,False,False,False
Movie 1096,Science Fiction,71790126,99821594,0.39046411480041143,1,74.22860687854771,128,6.098666051416929,False,False,False,False,False,False,False,False,False
Movie 1097,Comedy,39187510,100595805,1.5670374310590287,1,61.61530080369337,112,7.361867517170586,False,False,False,False,False,False,False,False,False
Movie 1098,Science Fiction,137826817,313216170,1.2725343065856334,1,2.650905535494076,104,6.479005429686542,False,False,False,False,False,False,False,False,False
Movie 1099,Science Fiction,188058125,177325142,-0.057072689627209676,0,20.28257627103536,100,3.975093868542692,False,False,False,False,False,False,False,False,False
Movie 1100,Science Fiction,18691444,33057985,0.7686158971987397,1,81.23635350433113,96,7.045185737189578,False,False,False,False,False,False,False,False,False
Movie 1101,Unknown,136171687,298688279,1.193468301527321,1,27.992414083935984,102,3.8008132756927706,False,False,False,False,False,False,False,False,False
Movie 1102,Horror,179350183,195060010,0.08759303579857512,1,73.42464983655226,136,7.835146232004372,False,False,False,False,False,False,False,False,False
Movie 1103,Comedy,185036390,476787203,1.5767212762851675,1,37.83990130892817,160,8.938419586273625,False,False,False,False,False,False,False,False,False
Movie 1104,Unknown,11016389,20513278,0.8620691408046683,1,52.666548487636376,137,5.264325749848657,False,False,False,False,False,False,False,False,False
Movie 1105,Adventure,88255618,80586657,-0.08689487619926926,0,7.729356682120966,93,5.668535389212075,False,False,False,False,False,False,False,False,False
Movie 1106,Romance,12630982,24724655,0.9574610271790428,1,18.941330543921246,172,3.2786019328968736,False,False,False,False,False,False,False,False,False
Movie 1107,Animation,185894642,557550920,1.9992845086949844,1,95.76249938840422,99,3.08239912849547,False,False,False,False,False,True,False,False,False
Movie 1108,Thriller,97231367,85204209,-0.12369627591474673,0,89.12366729124449,109,8.528516009257967,False,False,False,False,False,False,False,False,False
Movie 1109,Romance,27704425,70421665,1.5418923150363164,1,65.57523597900597,98,3.771744362635152,False,False,False,False,False,False,False,False,False
Movie 1110,Romance,62298111,63436453,0.018272496255945868,1,46.504815141188,132,5.6746724853568224,False,False,False,False,False,False,False,False,False
Movie 1111,Science Fiction,180232243,442645130,1.4559708220465302,1,67.90036799662715,135,7.892127743133368,False,False,False,False,False,False,False,False,False
Movie 1112,Horror,190086734,444127162,1.336444804191333,1,62.24241862029996,156,8.335912559569916,False,False,False,False,False,False,False,False,False
Movie 1113,Romance,16586926,20753951,0.2512234635881296,1,57.2866733048566,161,6.116386111700805,False,False,False,False,False,False,False,False,False
Movie 1114,Thriller,144714291,190235299,0.3145577930516897,1,6.85853011449064,102,6.390195149855699,False,False,False,False,False,False,False,False,False
Movie 1115,Science Fiction,82143014,203821746,1.4813034739631055,1,63.64745845548918,141,7.018103834779635,False,False,False,False,False,False,False,False,False
Movie 1116,Adventure,46745050,77298258,0.653613762312801,1,77.12308441254567,112,8.768294820862291,False,False,False,False,False,False,False,False,False
Movie 1117,Horror,166773731,388089988,1.3270450668277007,1,99.41408380991196,97,6.616019765667031,False,False,False,False,False,False,False,False,False
Movie 1118,Action,115567717,100539333,-0.1300396372803661,0,2.096776706836658,152,6.356851556738078,False,False,False,False,False,False,False,False,False
Movie 1119,Comedy,11321336,29790900,1.631394386669559,1,73.28717187775699,112,3.087204811595944,False,False,False,False,False,False,False,False,False
Movie 1120,Science Fiction,84667964,192806886,1.2772117916996326,1,57.60714227766207,111,3.485698212134136,False,False,False,False,False,False,False,False,False
Movie 1121,Romance,123715546,342365084,1.767357014291478,1,43.97116543201472,140,6.463029759743978,False,False,False,False,False,False,False,False,False
Movie 1122,Drama,78859104,65526470,-0.16906905257254762,0,13.629447282565716,133,8.61744232684322,False,False,False,False,False,False,False,False,False
Movie 1123,Drama,145020733,287508860,0.9825362487996803,1,41.499429714852745,96,8.20014809039637,False,False,False,False,False,False,False,False,False
Movie 1124,Unknown,74205955,148248765,0.9978014567698779,1,36.08334111562739,98,8.895473537953228,False,False,False,False,False,False,False,False,False
Movie 1125,Action,32738453,45298621,0.3836518481798758,1,30.98015900889548,170,6.167004225367644,False,False,False,False,False,False,False,False,False
Movie 1126,Unknown,115091841,189460282,0.6461660562020204,1,73.35708270889856,149,7.727585630626601,False,False,False,False,False,False,False,False,False
Movie 1127,Action,54509641,32430723,-0.4050461091827774,0,70.37182660714211,178,8.042401988936042,False,False,False,False,False,False,False,False,False
Movie 1128,Unknown,8583354,20296628,1.364649995794185,1,59.31298900711025,113,6.888189943985171,False,False,False,False,False,False,False,False,False
Movie 1129,Thriller,20908425,39167882,0.8733061911645664,1,93.92781651604383,163,5.032499425287043,False,False,False,False,False,False,False,False,False
Movie 1130,Science Fiction,128052640,82511055,-0.35564737283042347,0,35.63558403390459,104,5.819870607946767,False,False,False,False,False,False,False,False,False
Movie 1131,Romance,174585525,384418074,1.2018897271122564,1,25.136391833307776,147,8.147502433461407,False,False,False,False,False,False,False,False,False
Movie 1132,Adventure,38612325,64365015,0.66695517558189,1,65.93442799674156,153,4.791287555892984,False,False,False,False,False,False,False,False,False
Movie 1133,Science Fiction,157686220,92428274,-0.41384685358048406,0,20.68259203280289,153,8.542458787599891,False,False,False,False,False,False,False,False,False
Movie 1134,Comedy,17413486,50917369,1.9240192917144792,1,32.18604021115904,167,4.37883804853599,False,False,False,False,False,False,False,False,False
Movie 1135,Thriller,146823971,421793019,1.8727803513773646,1,23.2356415674136,164,7.497098490940684,False,False,False,False,False,False,False,False,False
Movie 1136,Action,84752812,151051211,0.7822560388910754,1,7.846203204131622,90,6.78335540607443,False,False,False,False,False,False,False,False,False
Movie 1137,Action,11688727,8581641,-0.26581902374826616,0,82.92237542193166,170,7.497596646724574,False,False,False,False,False,False,False,False,False
Movie 1138,Adventure,179060211,427336693,1.3865530516994644,1,26.199513749244456,95,5.624085434595569,False,False,False,False,False,False,False,False,False
Movie 1139,Comedy,96723191,167314459,0.7298277411050262,1,47.82972283095905,169,8.595846375323909,False,False,False,False,False,False,False,False,False
Movie 1140,Comedy,10828366,13601712,0.25611860552183036,1,5.288212052176883,140,6.794833214468865,False,False,False,False,False,False,False,False,False
Movie 1141,Unknown,172200135,297655758,0.7285454392936451,1,70.23460715901166,173,4.729774827325538,False,False,False,False,False,False,False,False,False
Movie 1142,Romance,108019524,195095181,0.8061103564944426,1,33.72553922832279,159,6.830730423912862,False,False,False,False,False,False,False,False,False
Movie 1143,Thriller,180320878,343832108,0.9067792471596107,1,74.7289360550918,86,4.720894483242187,False,False,False,False,False,False,False,False,False
Movie 1144,Romance,146836355,235387382,0.6030592832408568,1,41.82790298631875,95,4.761794350559246,False,False,False,False,False,False,False,False,False
Movie 1145,Comedy,150261131,302684257,1.014388251875996,1,20.37980503415684,178,5.397591069725207,False,False,False,False,False,False,False,False,False
Movie 1146,Action,94982380,265650213,1.7968367711990372,1,51.804333145921554,95,8.114582505414713,False,False,False,False,False,False,False,False,False
Movie 1147,Thriller,140743361,197838750,0.40567021132883135,1,13.91995140410654,119,6.001787246363952,False,False,False,False,False,False,False,False,False
Movie 1148,Action,53411802,123610461,1.3142911561006685,1,44.61337682742648,91,7.0734050533812445,False,False,False,False,False,False,False,False,False
Movie 1149,Thriller,70353566,192496600,1.73613138529467,1,32.41324226462817,114,5.351806441646778,False,False,False,False,False,False,False,False,False
Movie 1150,Unknown,155372722,254803214,0.6399481885887279,1,91.28399883576368,100,4.581632638841288,False,False,False,False,False,False,False,False,False
Movie 1151,Unknown,28695858,46161293,0.6086395813639724,1,7.0319434503512745,129,8.727840964297389,False,False,False,False,False,False,False,False,False
Movie 1152,Drama,13920739,27915153,1.0052924632808646,1,69.70772399646846,122,6.621487482738376,False,False,False,False,False,False,False,False,False
Movie 1153,Drama,184500067,365036500,0.978516896690341,1,19.092365432756157,179,8.60370803149631,False,False,False,False,False,False,False,False,False
Movie 1154,Comedy,124175705,312484853,1.5164733552348264,1,32.585462358891746,96,4.22047801318989,False,False,False,False,False,False,False,False,False
Movie 1155,Drama,8726890,14758990,0.6912084373700138,1,42.13589224314453,111,3.8813649834775967,False,False,False,False,False,False,False,False,False
Movie 1156,Science Fiction,157892442,472146933,1.9903073701273175,1,90.89349384812245,120,8.134937442743421,False,False,False,False,False,False,False,False,False
Movie 1157,Adventure,143575684,93134519,-0.3513210844254101,0,25.01524834130869,85,7.085503275703509,False,False,False,False,False,False,False,False,False
Movie 1158,Unknown,62413011,31700792,-0.49208039330132625,0,10.039571451922352,167,4.119470995521848,False,False,False,False,False,False,False,False,False
Movie 1159,Unknown,93663037,196738813,1.1004957697453266,1,32.550270795061834,106,4.616158203981227,False,False,False,False,False,False,False,False,False
Movie 1160,Action,144669065,180270281,0.24608727511994358,1,11.3629210830178,99,7.803983649151867,False,False,False,False,False,False,False,False,False
Movie 1161,Comedy,129953191,143072741,0.10095596652182247,1,13.731052110094698,104,5.723211719975616,False,False,False,False,False,False,False,False,False
Movie 1162,Adventure,90729573,116110962,0.2797476959359216,1,57.81120919952764,145,7.0232430390365455,False,False,False,False,False,False,False,False,False
Movie 1163,Thriller,172158661,196281345,0.14011891042763164,1,7.029291376849839,88,4.9101121328160655,False,False,False,False,False,False,False,False,False
Movie 1164,Action,112030983,64639090,-0.42302487875162176,0,4.062157257963038,171,5.28737971664926,False,False,False,False,False,False,False,False,False
Movie 1165,Horror,106251630,311193238,1.9288326023798412,1,71.72699604557928,132,8.94427535173863,False,False,False,False,False,False,False,False,False
Movie 1166,Drama,163906457,172407255,0.0518637163879395,1,36.80306238926341,140,4.485702523048311,False,False,False,False,False,False,False,False,False
Movie 1167,Action,43019117,100452839,1.3350744042468374,1,13.412159574153454,117,6.038738262219084,False,False,False,False,False,False,False,False,False
Movie 1168,Action,122768331,295440882,1.406490986669844,1,26.10766431511112,82,8.066414059143193,False,False,False,False,False,False,False,False,False
Movie 1169,Science Fiction,159279897,449670005,1.8231434943733045,1,64.56656422788751,163,4.435339281995148,False,False,False,False,False,False,False,False,False
Movie 1170,Adventure,102918860,59319718,-0.42362635963903994,0,28.278120146944268,149,5.491282540105984,False,False,False,False,False,False,False,False,False
Movie 1171,Unknown,61628583,165172050,1.6801208458743893,1,49.957591386920384,176,6.69054772421993,False,False,False,False,False,False,False,False,False
Movie 1172,Action,26291709,47800047,0.8180654213082915,1,13.047835365940555,134,5.887128908850615,False,False,False,False,False,False,False,False,False
Movie 1173,Comedy,165474065,344411145,1.0813602723786353,1,59.22127012293925,80,5.757013599421905,False,False,False,False,False,False,False,False,False
Movie 1174,Drama,26836512,56656591,1.1111756624705924,1,32.291690700483144,149,5.175058387932742,False,False,False,False,False,False,False,False,False
Movie 1175,Adventure,78782638,200855903,1.5494945091836096,1,63.06987501834293,124,6.519877966649551,False,False,False,False,False,False,False,False,False
Movie 1176,Action,166766759,222386525,0.3335183002507112,1,81.03109334809827,177,6.746236187541662,False,False,False,False,False,False,False,False,False
Movie 1177,Drama,131837162,307527052,1.3326279732872284,1,61.55299551960925,126,6.919737245408175,False,False,False,False,False,False,False,False,False
Movie 1178,Science Fiction,171564587,312495506,0.8214452729688324,1,30.279008696907045,158,3.422208647436176,False,False,False,False,False,False,False,False,False
Movie 1179,Romance,12309411,30570238,1.4834850343367363,1,26.318626453281738,105,6.786205054272293,False,False,False,False,False,False,False,False,False
Movie 1180,Drama,188907055,562256362,1.9763650807006652,1,33.41467491461135,93,8.719423072687396,False,False,False,False,False,True,False,False,False
Movie 1181,Horror,40302467,40368061,0.0016275430484193436,1,17.297430810413978,133,6.245917413168503,False,False,False,False,False,False,False,False,False
Movie 1182,Romance,173162180,517169907,1.9866215994739729,1,18.93601323415199,150,7.291602495055466,False,False,False,False,False,False,False,False,False
Movie 1183,Horror,99881316,72367048,-0.27546961836185657,0,79.27841908811662,125,6.3403938465553065,False,False,False,False,False,False,False,False,False
Movie 1184,Thriller,85776775,43385366,-0.4942061414642833,0,39.088525074237054,110,8.128443711551872,False,False,False,False,False,False,False,False,False
Movie 1185,Comedy,114246334,69736515,-0.3895951619769261,0,44.163522876488,167,8.577498567585414,False,False,False,False,False,False,False,False,False
Movie 1186,Comedy,119279273,161558528,0.3544560084634319,1,59.81089709111431,138,4.105319395778156,False,False,False,False,False,False,False,False,False
Movie 1187,Science Fiction,92253744,192096818,1.0822658211031522,1,59.37569602000322,174,5.62116021934276,False,False,False,False,False,False,False,False,False
Movie 1188,Action,60220571,40502781,-0.32742615476030607,0,7.670310280670647,108,5.354292605596328,False,False,False,False,False,False,False,False,False
Movie 1189,Romance,190902201,98155141,-0.48583546713534226,0,83.32253784742889,175,5.4312907397956725,False,False,False,False,False,False,False,False,False
Movie 1190,Science Fiction,28580296,81245995,1.8427275560756964,1,18.555328769170004,96,3.753145087367256,False,False,False,False,False,False,False,False,False
Movie 1191,Horror,64655986,165184185,1.5548165795507318,1,72.58409196891722,93,7.881694355884315,False,False,False,False,False,False,False,False,False
Movie 1192,Horror,180301837,454893949,1.5229579274891136,1,77.49442782468849,115,3.2145974580896115,False,False,False,False,False,False,False,False,False
Movie 1193,Romance,120999784,328037757,1.7110606825546069,1,71.77505387504006,137,6.169359646362942,False,False,False,False,False,False,False,False,False
Movie 1194,Horror,154271050,347123080,1.2500856771247748,1,58.318787008860376,103,6.971270328268147,False,False,False,False,False,False,False,False,False
Movie 1195,Unknown,58292182,44360952,-0.23898968132639126,0,2.446290713779403,142,4.244816628353263,False,False,False,False,False,False,False,False,False
Movie 1196,Adventure,175034265,262157652,0.49775046617300905,1,36.67717374395389,170,8.435101152592773,False,False,False,False,False,False,False,False,False
Movie 1197,Action,114378925,263972114,1.3078737101262317,1,60.87910350689553,104,8.031295242148758,False,False,False,False,False,False,False,False,False
Movie 1198,Comedy,108334614,130092121,0.20083615196155127,1,39.35767829633133,138,5.826502376903552,False,False,False,False,False,False,False,False,False
Movie 1199,Drama,197889400,439020782,1.2185159083811463,1,86.4845095963685,111,5.466893594040832,False,False,False,False,False,False,False,False,False
Movie 1200,Drama,85380672,47919570,-0.4387538903418329,0,31.57142525961192,161,4.4194075512666,False,False,False,False,False,False,False,False,False
Movie 1201,Thriller,81908854,103642823,0.2653433412705298,1,30.059944453407383,97,7.379959347869782,False,False,False,False,False,False,False,False,False
Movie 1202,Thriller,172350386,322782256,0.8728258374773817,1,27.333771616173134,116,3.790462797791785,False,False,False,False,False,False,False,False,False
Movie 1203,Adventure,124589543,259174228,1.0802245658770897,1,33.945306027118754,105,7.0814265230626985,False,False,False,False,False,False,False,False,False
Movie 1204,Drama,195967438,380686670,0.9426016581387363,1,56.18309146710453,88,8.054741916710482,False,False,False,False,False,False,False,False,False
Movie 1205,Thriller,104090836,233620503,1.2443906877642907,1,70.9945141329865,178,4.370829455502142,False,False,False,False,False,False,False,False,False
Movie 1206,Animation,19492846,10043140,-0.48477815912566075,0,66.59422385613972,143,8.198564417392538,False,False,False,False,False,False,False,False,False
Movie 1207,Animation,98483912,74094666,-0.2476470065486432,0,80.96406417816648,151,3.1999391966370507,False,False,False,False,False,False,False,False,False
Movie 1208,Comedy,78652169,210186959,1.6723606185609452,1,88.70548555424506,99,8.476724312319153,False,False,False,False,False,False,False,False,False
Movie 1209,Romance,163306360,359987903,1.2043716056129106,1,81.79182519199178,133,3.710173367107788,False,False,False,False,False,False,False,False,False
Movie 1210,Unknown,20894388,16346287,-0.21767093632988915,0,2.8755949340611027,165,6.874555067628196,False,False,False,False,False,False,False,False,False
Movie 1211,Adventure,178045145,463840735,1.6051860891797975,1,73.85587740164688,162,4.500494813483651,False,False,False,False,False,False,False,False,False
Movie 1212,Drama,91190760,100818502,0.10557804321402739,1,21.63155778821483,109,8.019314347017684,False,False,False,False,False,False,False,False,False
Movie 1213,Thriller,100508798,170427714,0.6956497081976843,1,14.15987622809028,132,6.073802165492799,False,False,False,False,False,False,False,False,False
Movie 1214,Drama,170670899,147287497,-0.13700872343796583,0,64.21038969511442,171,3.811447147479008,False,False,False,False,False,False,False,False,False
Movie 1215,Action,161612888,367713786,1.2752751377105518,1,32.6545763453618,178,6.425949427955871,False,False,False,False,False,False,False,False,False
Movie 1216,Romance,193653386,419673234,1.167136049973327,1,6.6545991736738825,142,5.447295661181899,False,False,False,False,False,False,False,False,False
Movie 1217,Comedy,146367425,150433684,0.02778117467052522,1,14.625343705437771,90,6.968686899678607,False,False,False,False,False,False,False,False,False
Movie 1218,Unknown,122118598,324652526,1.6585019097582498,1,1.0920122701261454,110,8.291419708580758,False,False,False,False,False,False,False,False,False
Movie 1219,Animation,148975377,223949479,0.5032650597017788,1,90.41913910712604,128,5.456334787100511,False,False,False,False,False,False,False,False,False
Movie 1220,Unknown,187130906,230411988,0.2312877275333664,1,3.43718040028262,179,4.739284077203158,False,False,False,False,False,False,False,False,False
Movie 1221,Horror,187636634,165274845,-0.11917602934616701,0,21.736121181441597,173,3.087090567165653,False,False,False,False,False,False,False,False,False
Movie 1222,Thriller,64213072,74835200,0.16542002538050196,1,42.21001528810282,166,6.449034227159249,False,False,False,False,False,False,False,False,False
Movie 1223,Adventure,106519743,59125626,-0.4449327013490823,0,36.30056126913109,98,5.413648604588602,False,False,False,False,False,False,False,False,False
Movie 1224,Action,160364010,314015780,0.9581437256401857,1,91.2608618143648,91,5.247895314088972,False,False,False,False,False,False,False,False,False
Movie 1225,Action,142075386,370188338,1.605576859034541,1,4.98860562771967,94,4.097611927705275,False,False,False,False,False,False,False,False,False
Movie 1226,Adventure,65164715,122017743,0.8724511110038615,1,51.7092560600281,110,5.580332071147646,False,False,False,False,False,False,False,False,False
Movie 1227,Unknown,163132730,170993265,0.048184904402690985,1,68.36746678991302,122,8.90665172150021,False,False,False,False,False,False,False,False,False
Movie 1228,Adventure,69105394,40369501,-0.41582706264579,0,93.23809939443572,116,4.7865249220334665,False,False,False,False,False,False,False,False,False
Movie 1229,Romance,65991256,68404568,0.036570178327868165,1,62.41675396024838,158,6.598226480448601,False,False,False,False,False,False,False,False,False
Movie 1230,Animation,175003379,269558329,0.5403035675099737,1,80.5717683651645,108,7.658921287894,False,False,False,False,False,False,False,False,False
Movie 1231,Horror,189658373,454995855,1.399028568066436,1,9.288768846689493,105,7.49494693905919,False,False,False,False,False,False,False,False,False
Movie 1232,Thriller,146509876,142057020,-0.030392872627917587,0,39.20801158275581,81,4.9726457249555445,False,False,False,False,False,False,False,False,False
Movie 1233,Comedy,172136855,395825020,1.2994786328587216,1,38.02076631342768,163,6.665160501101102,False,False,False,False,False,False,False,False,False
Movie 1234,Romance,131978076,352029565,1.6673336638124654,1,88.74253342911605,94,8.227588111620943,False,False,False,False,False,False,False,False,False
Movie 1235,Comedy,78688894,128645885,0.6348671135217633,1,15.985745955064218,83,3.092684566398468,False,False,False,False,False,False,False,False,False
Movie 1236,Action,119485994,305117042,1.553579978587281,1,16.036731061326396,165,5.614406141059845,False,False,False,False,False,False,False,False,False
Movie 1237,Comedy,32199893,60749714,0.8866433500260389,1,33.52725683869405,129,4.345640509451432,False,False,False,False,False,False,False,False,False
Movie 1238,Drama,141003993,295082876,1.0927270903597743,1,6.39213868931692,117,5.3317937423930335,False,False,False,False,False,False,False,False,False
Movie 1239,Comedy,57240283,103930961,0.8156961418237573,1,19.06334602459652,102,5.49593764785145,False,False,False,False,False,False,False,False,False
Movie 1240,Science Fiction,109150641,180964317,0.6579317843859479,1,96.55575421602778,138,7.480025788719821,False,False,False,False,False,False,False,False,False
Movie 1241,Drama,166516756,180942702,0.0866335998042143,1,43.39021004685012,169,3.562931234372659,False,False,False,False,False,False,False,False,False
Movie 1242,Romance,66170480,83241481,0.2579851468509825,1,63.5699016338212,154,6.075503418795063,False,False,False,False,False,False,False,False,False
Movie 1243,Animation,164386192,201360805,0.22492529664535327,1,72.88501467511905,107,6.385168750792472,False,False,False,False,False,False,False,False,False
Movie 1244,Romance,102233747,195084718,0.9082223211480256,1,37.32917929371285,145,5.964945621310826,False,False,False,False,False,False,False,False,False
Movie 1245,Drama,93294504,74624802,-0.20011577530869343,0,15.57548036664118,87,7.39123951837632,False,False,False,False,False,False,False,False,False
Movie 1246,Animation,102630640,286542614,1.791979217902178,1,21.4515206059563,108,5.3027475354410845,False,False,False,False,False,False,False,False,False
Movie 1247,Drama,171184309,394004287,1.301637862147751,1,32.013381181480426,90,8.669802381840457,False,False,False,False,False,False,False,False,False
Movie 1248,Romance,99138587,149066175,0.5036140771302299,1,63.97077361487034,97,5.890820655233648,False,False,False,False,False,False,False,False,False
Movie 1249,Comedy,151623294,135939435,-0.10343964034972093,0,40.42977435981639,134,6.427283457688786,False,False,False,False,False,False,False,False,False
Movie 1250,Science Fiction,10427504,28206194,1.704980405665632,1,1.6746550921126837,129,7.953184940080496,False,False,False,False,False,False,False,False,False
Movie 1251,Romance,142240064,364055652,1.5594452207220604,1,52.81731132167971,93,4.651416635586735,False,False,False,False,False,False,False,False,False
Movie 1252,Horror,20655820,47597286,1.3043038717417172,1,92.22982579883436,153,3.451212172576815,False,False,False,False,False,False,False,False,False
Movie 1253,Thriller,96855581,114179908,0.1788676173446319,1,81.39568348985922,178,7.246703870174895,False,False,False,False,False,False,False,False,False
